phu1-loo2-phe2-la2 1.0	phu1 loo2 phe2 la2
tng2--ah4 1.0	tng2 ah4
siam2 1.0	siam2
khui1--leh4 1.0	khui1 leh4
hui5-hiam2 1.0	hui5 hiam2
hong1-thai1-thinn1 1.0	hong1 thai1 thinn1
peh4-suann1 1.0	peh4 suann1
tshue7-bo5 1.0	tshue7 bo5
te7-hong1 1.0	te7 hong1
phai3 1.0	phai3
oh8--e5 1.0	oh8 e5
tsing3-phai3 1.0	tsing3 phai3
pu1-lu3-su3 1.0	pu1 lu3 su3
thiau3--e5 1.0	thiau3 e5
sa1-kha2-li2-bah4 1.0	sa1 kha2 li2 bah4
tiam2-sim1 1.0	tiam2 sim1
tang7--tam7-poh8-a2 1.0	tang7 tam7 poh8 a2
o5-a2-tsian1 1.0	o5 a2 tsian1
kuann1-tsha5-pang1 1.0	kuann1 tsha5 pang1
jit8-pun2 1.0	jit8 pun2
khui1--e5 1.0	khui1 e5
hit4-tang1-tsun7 1.0	hit4 tang1 tsun7
phenn5 1.0	phenn5
ang5-ki3-ki3 1.0	ang5 ki3 ki3
sa1-si2-mih4 1.0	sa1 si2 mih4
un3 1.0	un3
ua1-sa2-bih4 1.0	ua1 sa2 bih4
tau7-iu5 1.0	tau7 iu5
tsiau1-thai7--e5 1.0	tsiau1 thai7 e5
sa1-bi3-su3--tsit8-e7 1.0	sa1 bi3 su3 tsit8 e7
sioh8--leh4 1.0	sioh8 leh4
bai2--leh4--lah4 1.0	bai2 leh4 lah4
liong7 1.0	liong7
sai3-su3 1.0	sai3 su3
ka1-ku7 1.0	ka1 ku7
kok4-sio2 1.0	kok4 sio2
tshoo1-tiong1 1.0	tshoo1 tiong1
sak4-khuh4 1.0	sak4 khuh4
kah4-i3--bo5 1.0	kah4 i3 bo5
ian3-hue7 1.0	ian3 hue7
se1-bi2-looh4 1.0	se1 bi2 looh4
se3-hu3--lah4 1.0	se3 hu3 lah4
tshoo1-phe1 1.0	tshoo1 phe1
tso3--tsit8-e7 1.0	tso3 tsit8 e7
si1-a2-geh4 1.0	si1 a2 geh4
siat4-tooh4--tsit8-e7 1.0	siat4 tooh4 tsit8 e7
siat4-tsuh4 1.0	siat4 tsuh4
tsa2-khi2-si5 1.0	tsa2 khi2 si5
nng7-tsian1 1.0	nng7 tsian1
tsa2-khi2-tng3 1.0	tsa2 khi2 tng3
khann1 1.0	khann1
sir1-tian2-le3-su3 1.0	sir1 tian2 le3 su3
siang1-thai1--e5 1.0	siang1 thai1 e5
sah8-ho2 1.0	sah8 ho2
soo3-su3 1.0	soo3 su3
ta1-boo2-lang5 1.0	ta1 boo2 lang5
su1-khu2-ta3 1.0	su1 khu2 ta3
tsiah4--e5 1.0	tsiah4 e5
su1-khu3-ta3 1.0	su1 khu3 ta3
it4-ji7-ngoo2--e5 1.0	it4 ji7 ngoo2 e5
iann5 1.0	iann5
su1-lit4-pah4 1.0	su1 lit4 pah4
ka1-tsuah8 1.0	ka1 tsuah8
gu5-bah4-tiunn5 1.0	gu5 bah4 tiunn5
su1-to2-lip4-puh4 1.0	su1 to2 lip4 puh4
jiau3-pe5-a2 1.0	jiau3 pe5 a2
au7-piah4 1.0	au7 piah4
khia7-piah4 1.0	khia7 piah4
tsa1-boo2-sun1 1.0	tsa1 boo2 sun1
su2-sih4 1.0	su2 sih4
koo2-tsa2-si5 1.0	koo2 tsa2 si5
phe3 1.0	phe3
mue5-a2 1.0	mue5 a2
tha1-khu2-ang2 1.0	tha1 khu2 ang2
koo2-tsa2 1.0	koo2 tsa2
tai7-tsiong3 1.0	tai7 tsiong3
un7-su1 1.0	un7 su1
phoo2-phian3 1.0	phoo2 phian3
tha1-khu2-sih4 1.0	tha1 khu2 sih4
tha1-tha2-mih4 1.0	tha1 tha2 mih4
bin5-tshng5 1.0	bin5 tshng5
huan2-thinn1 1.0	huan2 thinn1
sip4-sip4 1.0	sip4 sip4
khun3--khi2-lai5 1.0	khun3 khi2 lai5
khuinn3-uah8 1.0	khuinn3 uah8
thai3-ia3 1.0	thai3 ia3
uann7--kue3 1.0	uann7 kue3
thai3-lu3 1.0	thai3 lu3
tshu7--lang5 1.0	tshu7 lang5
puah8-to2 1.0	puah8 to2
pit4--khui1--ah4 1.0	pit4 khui1 ah4
kha3-tian7-ue7 1.0	kha3 tian7 ue7
sai1-hu7 1.0	sai1 hu7
thak4-khooh4 1.0	thak4 khooh4
khiu7 1.0	khiu7
than3-goo3 1.0	than3 goo3
bun5-ngá1 1.0	bun5 ngá1
bu2-poo7 1.0	bu2 poo7
buan2-tsiok4 1.0	buan2 tsiok4
tiann5 1.0	tiann5
thang3-su3 1.0	thang3 su3
ke3-tsng1 1.0	ke3 tsng1
kah4--lai5--e5 1.0	kah4 lai5 e5
the1-ni2-suh4 1.0	the1 ni2 suh4
tsau2-lai5-tsau2-khi3 1.0	tsau2 lai5 tsau2 khi3
thia̋n1-pu2-lah4 1.0	thia̋n1 pu2 lah4
ke1-lang5 1.0	ke1 lang5
bio7-khau2 1.0	bio7 khau2
ia7-tshi7-a2 1.0	ia7 tshi7 a2
huah4-be7 1.0	huah4 be7
siu7 1.0	siu7
thoo1-la2-khuh4 1.0	thoo1 la2 khuh4
sai2--kue3-khi3 1.0	sai2 kue3 khi3
oo1-ian1-thun5 1.0	oo1 ian1 thun5
khong1-khi3 1.0	khong1 khi3
thoo1-ma2-tooh4 1.0	thoo1 ma2 tooh4
tinn1 1.0	tinn1
too2-sang3 1.0	too2 sang3
tsun1-giam5 1.0	tsun1 giam5
tsit4-ma2--e5 1.0	tsit4 ma2 e5
tsioo1-koo2-le3-too3 1.0	tsioo1 koo2 le3 too3
pui5 1.0	pui5
tiam3--li2 1.0	tiam3 li2
tsit4-puh4 1.0	tsit4 puh4
u1-long2-mi7 1.0	u1 long2 mi7
e7-sai2 1.0	e7 sai2
lian7-sip8 1.0	lian7 sip8
huat4-too7 1.0	huat4 too7
ua1-lu2-tsuh4 1.0	ua1 lu2 tsuh4
mng5-khau2-tiann5 1.0	mng5 khau2 tiann5
thuan5-lai5 1.0	thuan5 lai5
hiam1--lah4 1.0	hiam1 lah4
hiam1 1.0	hiam1
sng3-phi7 1.0	sng3 phi7
hiam1--e5 1.0	hiam1 e5
ua̋i1-siat4-tsuh4 1.0	ua̋i1 siat4 tsuh4
tsing1-sin5 1.0	tsing1 sin5
ua̋i1-sia2-tsuh4 1.0	ua̋i1 sia2 tsuh4
un3-tsiang3 1.0	un3 tsiang3
sin1-khoo2 1.0	sin1 khoo2
png7-tiam3 1.0	png7 tiam3
ne3-tsiang3 1.0	ne3 tsiang3
le2-mau7--e5 1.0	le2 mau7 e5
tshia̋n1-pa2-lah4 1.0	tshia̋n1 pa2 lah4
ui7-tng5 1.0	ui7 tng5
tak8-kang1 1.0	tak8 kang1
ua1-kha2-moo2-tooh4 1.0	ua1 kha2 moo2 tooh4
poo3-liau7 1.0	poo3 liau7
thiat8-thoo2-long2 1.0	thiat8 thoo2 long2
tshin1-tsiann5 1.0	tshin1 tsiann5
a̋ng1-khoo2-i2-mooh4 1.0	a̋ng1 khoo2 i2 mooh4
oo1-mi2-a2-ge3 1.0	oo1 mi2 a2 ge3
lai5-pin1 1.0	lai5 pin1
kinn3 1.0	kinn3
tian2-lam2 1.0	tian2 lam2
tsiok4 1.0	tsiok4
kian7-khong1 1.0	kian7 khong1
ban7-su7 1.0	ban7 su7
lu5-i3 1.0	lu5 i3
phang3-kinn3 1.0	phang3 kinn3
kui3-pin1 1.0	kui3 pin1
hok8-bu7-tai5 1.0	hok8 bu7 tai5
loo2-lat8 1.0	loo2 lat8
bun5-giok8 1.0	bun5 giok8
te7-it4 1.0	te7 it4
sio1-tan2 1.0	sio1 tan2
iunn5 1.0	iunn5
tong1-phing5 1.0	tong1 phing5
kui7-tai5 1.0	kui7 tai5
sih4 1.0	sih4
sing5-hong5 1.0	sing5 hong5
tsiann3-mng5 1.0	tsiann3 mng5
mng5-khau2 1.0	mng5 khau2
a-hong5 1.0	a hong5
kuan1-tsiong3 1.0	kuan1 tsiong3
gau5-tsa2 1.0	gau5 tsa2
too5 1.0	too5
bin7-ting2--honnh4 1.0	bin7 ting2 honnh4
thai3-ping5-iunn5 1.0	thai3 ping5 iunn5
hun5 1.0	hun5
jiat8-tai3-sing3 1.0	jiat8 tai3 sing3
ke7-khi3-ap4 1.0	ke7 khi3 ap4
lam5-hai2 1.0	lam5 hai2
tsing1-kiong5 1.0	tsing1 kiong5
hong1-thai1 1.0	hong1 thai1
pai3-lak8 1.0	pai3 lak8
am3 1.0	am3
phenn5-oo5 1.0	phenn5 oo5
kim1-mng5 1.0	kim1 mng5
tshut4-kok4 1.0	tshut4 kok4
se3-li7--e5 1.0	se3 li7 e5
sua3--loh8-lai5 1.0	sua3 loh8 lai5
te7-goo7 1.0	te7 goo7
ho7 1.0	ho7
tsin1-tsu1 1.0	tsin1 tsu1
ua2--jip8-lai5 1.0	ua2 jip8 lai5
sai1-pak4-hoo7 1.0	sai1 pak4 hoo7
tang1-ping5 1.0	tang1 ping5
gua7-hai2 1.0	gua7 hai2
iau2-m7-koh4 1.0	iau2 m7 koh4
u7--tsit8-te3-a2 1.0	u7 tsit8 te3 a2
tit8-tsiap4 1.0	tit8 tsiap4
hoo7--lah4 1.0	hoo7 lah4
sio2-khua̋1-a2 1.0	sio2 khua̋1 a2
kuan1-he7--e5 1.0	kuan1 he7 e5
lam5-ping5 1.0	lam5 ping5
tsui2-khi3 1.0	tsui2 khi3
tsap4--jip8-lai5 1.0	tsap4 jip8 lai5
pai3-sann1 1.0	pai3 sann1
lam5-poo7 1.0	lam5 poo7
tang1-poo7 1.0	tang1 poo7
pak4-poo7 1.0	pak4 poo7
tiong1-poo7 1.0	tiong1 poo7
tsit4-tsiong2 1.0	tsit4 tsiong2
tsing5-hing5 1.0	tsing5 hing5
khuainn3--lah4 1.0	khuainn3 lah4
ue7-thau5 1.0	ue7 thau5
thok8-tsia2 1.0	thok8 tsia2
tsu1-kun1 1.0	tsu1 kun1
sing5-hian5 1.0	sing5 hian5
kau7-ue7 1.0	kau7 ue7
nua5-thau5 1.0	nua5 thau5
sia2--kui2-iah8-a2 1.0	sia2 kui2 iah8 a2
khian3 1.0	khian3
m7-tsai1 1.0	m7 tsai1
kau1-tai7--tsit8-e7 1.0	kau1 tai7 tsit8 e7
phinn1 1.0	phinn1
koo3-su7 1.0	koo3 su7
tsing5-au7 1.0	tsing5 au7
siong7-bue2 1.0	siong7 bue2
suah4-hi3 1.0	suah4 hi3
tu2-tu2 1.0	tu2 tu2
to3-tng2 1.0	to3 tng2
tshut4-pan2 1.0	tshut4 pan2
siu1--jip8-lai5--e5 1.0	siu1 jip8 lai5 e5
siau2-suat4 1.0	siau2 suat4
bun5-lui7 1.0	bun5 lui7
sing5-ko2 1.0	sing5 ko2
lai5-kong2 1.0	lai5 kong2
tong1-lian5 1.0	tong1 lian5
lun7-bun5 1.0	lun7 bun5
kau3-tshai5 1.0	kau3 tshai5
tshong3-tsok4 1.0	tshong3 tsok4
bok8-piau1 1.0	bok8 piau1
tsit8-tsam7-a2 1.0	tsit8 tsam7 a2
lan2-si1-lan2-si1 1.0	lan2 si1 lan2 si1
siunn7-kong2 1.0	siunn7 kong2
tiann7-tioh8 1.0	tiann7 tioh8
ia7 1.0	ia7
ki1-kuan1 1.0	ki1 kuan1
ho5-mi2-khoo2--leh4 1.0	ho5 mi2 khoo2 leh4
soo2-ti3 1.0	soo2 ti3
than3 1.0	than3
soo2-hui3 1.0	soo2 hui3
kik4 1.0	kik4
tsok4-phin2 1.0	tsok4 phin2
ke1-ke1-kiam2-kiam2 1.0	ke1 ke1 kiam2 kiam2
hu3-siok8 1.0	hu3 siok8
hong3 1.0	hong3
hing3-tshu3 1.0	hing3 tshu3
thak8--e5 1.0	thak8 e5
tsio2-soo3 1.0	tsio2 soo3
tsu7-lai5 1.0	tsu7 lai5
tshut4-tsheh4 1.0	tshut4 tsheh4
put4-kuan2 1.0	put4 kuan2
sia2-liau2 1.0	sia2 liau2
po1 1.0	po1
tshau3-tsho1 1.0	tshau3 tsho1
ma7-si7 1.0	ma7 si7
thiong3--e5 1.0	thiong3 e5
kik8-ke1 1.0	kik8 ke1
sing1-khu1-pinn1 1.0	sing1 khu1 pinn1
tah4-liap8--e5 1.0	tah4 liap8 e5
o1-lo2--kui2-ku3-a2--be7 1.0	o1 lo2 kui2 ku3 a2 be7
lau2-sit8 1.0	lau2 sit8
tsiah8-po1 1.0	tsiah8 po1
si2--lah4 1.0	si2 lah4
iau2 1.0	iau2
iau3-i3 1.0	iau3 i3
long2-si7 1.0	long2 si7
uan5-na7 1.0	uan5 na7
m7-si7 1.0	m7 si7
to2-leh4 1.0	to2 leh4
go7 1.0	go7
tsiong2-kim1 1.0	tsiong2 kim1
koh4-tsai3 1.0	koh4 tsai3
phing5-sim2 1.0	phing5 sim2
kan1-kan1-a2 1.0	kan1 kan1 a2
i3-su3--e5 1.0	i3 su3 e5
tsiong1 1.0	tsiong1
sim1--li2 1.0	sim1 li2
kui1-sim1 1.0	kui1 sim1
bun5-ji7 1.0	bun5 ji7
tshi3-giam7 1.0	tshi3 giam7
tsan5-bin7 1.0	tsan5 bin7
uann7-tso3 1.0	uann7 tso3
te5-tsai5 1.0	te5 tsai5
ti3-sim1 1.0	ti3 sim1
thak8-tioh8 1.0	thak8 tioh8
khi2-moo1 1.0	khi2 moo1
giang1 1.0	giang1
ko3-jin5 1.0	ko3 jin5
tsai5-tsing5 1.0	tsai5 tsing5
tsin7-liong7 1.0	tsin7 liong7
kong2--khi2-lai5 1.0	kong2 khi2 lai5
sun7-si7 1.0	sun7 si7
sia2-tsok4 1.0	sia2 tsok4
to3-thau5 1.0	to3 thau5
kiam2-tshai2 1.0	kiam2 tshai2
kam2-siu7 1.0	kam2 siu7
sim1-thai3 1.0	sim1 thai3
tsuan2-pian3 1.0	tsuan2 pian3
ia7-ku2-kann2 1.0	ia7 ku2 kann2
kam2-tong7 1.0	kam2 tong7
sia7 1.0	sia7
kim1-sun7 1.0	kim1 sun7
hiann1 1.0	hiann1
bun5-hak8 1.0	bun5 hak8
tshut4-pan2--e5 1.0	tshut4 pan2 e5
bak8-kim1 1.0	bak8 kim1
han2--ah4 1.0	han2 ah4
in3--tshut4-lai5 1.0	in3 tshut4 lai5
khuainn3--e5 1.0	khuainn3 e5
kho2-ling5-sing3 1.0	kho2 ling5 sing3
koh4-u7 1.0	koh4 u7
ng3-bang7 1.0	ng3 bang7
tshut4-liau2 1.0	tshut4 liau2
ke3-tat8--lah4 1.0	ke3 tat8 lah4
kak4-hue1-a2 1.0	kak4 hue1 a2
soo3-hue1-a2 1.0	soo3 hue1 a2
âng1 1.0	âng1
gim3-tian5 1.0	gim3 tian5
hai2-ang1 1.0	hai2 ang1
gueh8-khan1 1.0	gueh8 khan1
ki5 1.0	ki5
sian1-iam7 1.0	sian1 iam7
tsa̋u1-gin2-a2 1.0	tsa̋u1 gin2 a2
iunn5-tsong1 1.0	iunn5 tsong1
tiam3-thau5 1.0	tiam3 thau5
po1-le5 1.0	po1 le5
tu5-a2 1.0	tu5 a2
tiong1-tsua7 1.0	tiong1 tsua7
thinn7 1.0	thinn7
kim1-sik4 1.0	kim1 sik4
liu2-a2 1.0	liu2 a2
siam2-siam2-sih4-sih4 1.0	siam2 siam2 sih4 sih4
siann5 1.0	siann5
bok8-tik8 1.0	bok8 tik8
e7-kun5 1.0	e7 kun5
siu3 1.0	siu3
peh8-thoo3-a2 1.0	peh8 thoo3 a2
siann5-to2 1.0	siann5 to2
tsa̋u1-gin2-a2--leh4 1.0	tsa̋u1 gin2 a2 leh4
geh8-jit8 1.0	geh8 jit8
kau1-kuan1 1.0	kau1 kuan1
tshing7-tshah4 1.0	tshing7 tshah4
ko1-siong2 1.0	ko1 siong2
tiong1-lian5 1.0	tiong1 lian5
hu7-jin5-lang5 1.0	hu7 jin5 lang5
kiann5--kue3 1.0	kiann5 kue3
khuann3--leh4 1.0	khuann3 leh4
koo2-tsui1 1.0	koo2 tsui1
iunn5-tsong1--neh4 1.0	iunn5 tsong1 neh4
tinnh8 1.0	tinnh8
su1--lah4 1.0	su1 lah4
ki2 1.0	ki2
po1-le5-tu5 1.0	po1 le5 tu5
ho2--ah4--lah4 1.0	ho2 ah4 lah4
sui2--e5--bo5 1.0	sui2 e5 bo5
a1-bu2 1.0	a1 bu2
m̄--lah4 1.0	m̄ lah4
nia2--lah4 1.0	nia2 lah4
ho2-sim1--leh4--lah4 1.0	ho2 sim1 leh4 lah4
hat4-tsi2 1.0	hat4 tsi2
tiunn1-tiunn1-tshuah4-tshuah4 1.0	tiunn1 tiunn1 tshuah4 tshuah4
hau2 1.0	hau2
ho2--lah4 1.0	ho2 lah4
a-biau7 1.0	a biau7
kuai1 1.0	kuai1
hau2--honnh4 1.0	hau2 honnh4
tiam7--looh4 1.0	tiam7 looh4
tsiann5-tso3 1.0	tsiann5 tso3
phah4-phai3 1.0	phah4 phai3
tai3 1.0	tai3
sann1-tu5-a2-lai7 1.0	sann1 tu5 a2 lai7
sann1-tu5-a2 1.0	sann1 tu5 a2
eh8-tsinn1-tsinn1 1.0	eh8 tsinn1 tsinn1
huai5 1.0	huai5
ku7 1.0	ku7
au3-tshau3 1.0	au3 tshau3
sann1-a2-kun5 1.0	sann1 a2 kun5
pinn1 1.0	pinn1
ku1 1.0	ku1
tsu2-lang5 1.0	tsu2 lang5
sing7 1.0	sing7
ti3-su2 1.0	ti3 su2
tshu3-pinn1 1.0	tshu3 pinn1
tsiunn7-bak8 1.0	tsiunn7 bak8
tshut4-gua7 1.0	tshut4 gua7
tiau5-tiau5 1.0	tiau5 tiau5
in1-tuann1 1.0	in1 tuann1
khuan2-iunn7 1.0	khuan2 iunn7
o1-lo2--e5 1.0	o1 lo2 e5
tsa̋u1-gin2-a2-phuann7 1.0	tsa̋u1 gin2 a2 phuann7
sann5 1.0	sann5
iah4 1.0	iah4
pian3-kah4 1.0	pian3 kah4
bak8-thau5-kuan5 1.0	bak8 thau5 kuan5
tshau3-iang7 1.0	tshau3 iang7
te3-te3 1.0	te3 te3
sio1-tsioh4-mng7 1.0	sio1 tsioh4 mng7
sui2--e5 1.0	sui2 e5
lioo3 1.0	lioo3
him1-sian7 1.0	him1 sian7
kah4-i3--li2 1.0	kah4 i3 li2
un7-tong7-sann1 1.0	un7 tong7 sann1
khui1-tshui3 1.0	khui1 tshui3
o1-lo2 1.0	o1 lo2
aih4-iah4 1.0	aih4 iah4
tsia5 1.0	tsia5
kah4-i3--leh4 1.0	kah4 i3 leh4
sui2-bin7 1.0	sui2 bin7
ping7 1.0	ping7
bang2 1.0	bang2
sua2-kha1 1.0	sua2 kha1
koo1-khut8--lah4 1.0	koo1 khut8 lah4
tshu3-pinn1-tau1 1.0	tshu3 pinn1 tau1
ho2-ping5-iu2--neh4 1.0	ho2 ping5 iu2 neh4
khoo3-kun5 1.0	khoo3 kun5
be7-tso3-tit4 1.0	be7 tso3 tit4
tah8-ue7--looh4 1.0	tah8 ue7 looh4
ho2-ping5-iu2 1.0	ho2 ping5 iu2
sue1--tioh8 1.0	sue1 tioh8
khoo3 1.0	khoo3
m7-tsiann5 1.0	m7 tsiann5
kiat4 1.0	kiat4
puann3-iam1-iunn5--e5 1.0	puann3 iam1 iunn5 e5
ge5 1.0	ge5
siam2--lah4 1.0	siam2 lah4
kong2-tshut4 1.0	kong2 tshut4
phui3-nua7 1.0	phui3 nua7
tsak4--si2 1.0	tsak4 si2
onn1-onn1-khun3 1.0	onn1 onn1 khun3
phah4-thih4-a2-khoo3 1.0	phah4 thih4 a2 khoo3
tua7--e5 1.0	tua7 e5
jim2 1.0	jim2
tua7-huah4 1.0	tua7 huah4
tsit8-si5--e5 1.0	tsit8 si5 e5
siann1-sueh4 1.0	siann1 sueh4
tiam7--khi3 1.0	tiam7 khi3
iu1-tsing7 1.0	iu1 tsing7
tiam7-tiam7-a2 1.0	tiam7 tiam7 a2
ti̋1 1.0	ti̋1
hue5-siong2 1.0	hue5 siong2
ha1 1.0	ha1
tsing3-lang5 1.0	tsing3 lang5
sun5-tsin1 1.0	sun5 tsin1
uah8-kut4 1.0	uah8 kut4
khuan2-khiok4 1.0	khuan2 khiok4
tua3 1.0	tua3
thoo5-kha1-tau1 1.0	thoo5 kha1 tau1
lin3 1.0	lin3
pue1-khi2-pue1-loh8 1.0	pue1 khi2 pue1 loh8
sim1-tsiann5 1.0	sim1 tsiann5
tshing1-tshai2--khi2-lai5 1.0	tshing1 tshai2 khi2 lai5
a-bu2--ah4 1.0	a bu2 ah4
sui2--e5--neh4 1.0	sui2 e5 neh4
kam2-sia7--li2--ooh4 1.0	kam2 sia7 li2 ooh4
sueh4-sia7 1.0	sueh4 sia7
huann1-hi2--tioh8 1.0	huann1 hi2 tioh8
bak8-nih4-a2 1.0	bak8 nih4 a2
khui1--khui1--ah4 1.0	khui1 khui1 ah4
tshiu2--li2 1.0	tshiu2 li2
sun5-peh8-sik4 1.0	sun5 peh8 sik4
hing1-tsing5 1.0	hing1 tsing5
tsat8-pak4 1.0	tsat8 pak4
kim1-sih4-sih4 1.0	kim1 sih4 sih4
ke1-sim1 1.0	ke1 sim1
kim1-phinn3 1.0	kim1 phinn3
si1-tsit4 1.0	si1 tsit4
thau3-bing5 1.0	thau3 bing5
tshiu2-ng2 1.0	tshiu2 ng2
lo2 1.0	lo2
iu3-siu3 1.0	iu3 siu3
kun5-ki1 1.0	kun5 ki1
ian5 1.0	ian5
lueh4-su3 1.0	lueh4 su3
lő 1.0	lő
phoh4-tsin1 1.0	phoh4 tsin1
lat8 1.0	lat8
pue2--khui1 1.0	pue2 khui1
se2-liau2 1.0	se2 liau2
pinn1--a2 1.0	pinn1 a2
tshui3-phue2 1.0	tshui3 phue2
phu5-tshut4 1.0	phu5 tshut4
tshio3-bi5-bi5 1.0	tshio3 bi5 bi5
bin7-iong5 1.0	bin7 iong5
thoo2-te7-sia5-gan2 1.0	thoo2 te7 sia5 gan2
piau2-tsing5 1.0	piau2 tsing5
kim1-kim1-khuann3 1.0	kim1 kim1 khuann3
ue5 1.0	ue5
peh8-sann1-huan1--ah4 1.0	peh8 sann1 huan1 ah4
tui3-bak8 1.0	tui3 bak8
tshi3-tshak8 1.0	tshi3 tshak8
tshau3-hue2 1.0	tshau3 hue2
sue3-ji7 1.0	sue3 ji7
bian2-tsinn5--e5--ooh4 1.0	bian2 tsinn5 e5 ooh4
pháinn1-se3--lah4 1.0	pháinn1 se3 lah4
ho7-tso3 1.0	ho7 tso3
kinn3-bin7 1.0	kinn3 bin7
u7-le2-u7-ka3 1.0	u7 le2 u7 ka3
hue5-tap4 1.0	hue5 tap4
hngh4 1.0	hngh4
peh8-thau3-liong5--e5 1.0	peh8 thau3 liong5 e5
tit8 1.0	tit8
io5-tshiu2 1.0	io5 tshiu2
kiam1 1.0	kiam1
pue2 1.0	pue2
at4-tshiu2 1.0	at4 tshiu2
tui3-put4-tsu7--lah4 1.0	tui3 put4 tsu7 lah4
to2-loh8 1.0	to2 loh8
tik4-sit4 1.0	tik4 sit4
li2--honnh4 1.0	li2 honnh4
hennh4 1.0	hennh4
lai5-kau3 1.0	lai5 kau3
tsit4-tah4 1.0	tsit4 tah4
gua2--ah4 1.0	gua2 ah4
lo5-so1 1.0	lo5 so1
tap4-tshui3-koo2 1.0	tap4 tshui3 koo2
kong2-suah4 1.0	kong2 suah4
uat8-thau5 1.0	uat8 thau5
siak4-tua7-bin5 1.0	siak4 tua7 bin5
a1-ku7 1.0	a1 ku7
tshua7-boo2--ah4 1.0	tshua7 boo2 ah4
loh8-te7-kiann3 1.0	loh8 te7 kiann3
phin5--ah4 1.0	phin5 ah4
phin5 1.0	phin5
tsio3--ah4 1.0	tsio3 ah4
tshio3-sai1-sai1 1.0	tshio3 sai1 sai1
ua̋1 1.0	ua̋1
kong1-tsu2--leh4 1.0	kong1 tsu2 leh4
tsing5-hong2 1.0	tsing5 hong2
moo1 1.0	moo1
ge5-bak8 1.0	ge5 bak8
ki1-ian5 1.0	ki1 ian5
se2-sann1-ki1 1.0	se2 sann1 ki1
se2-sing1-khu1 1.0	se2 sing1 khu1
peh8-sut4-sut4 1.0	peh8 sut4 sut4
tshua7-tshut4-tshua7-jip8 1.0	tshua7 tshut4 tshua7 jip8
bak8-khang1-tshiah4--e5 1.0	bak8 khang1 tshiah4 e5
it-si5 1.0	it si5
khi2-too3-hian5 1.0	khi2 too3 hian5
kan1-kui2-poo7 1.0	kan1 kui2 poo7
ho2-khuann3 1.0	ho2 khuann3
he7-sinn3-mia7 1.0	he7 sinn3 mia7
thoo3-thoo3--tshut4-lai5 1.0	thoo3 thoo3 tshut4 lai5
sun7-tioh8 1.0	sun7 tioh8
sann1-tso5-khut4-a2 1.0	sann1 tso5 khut4 a2
tih4 1.0	tih4
tang1-tiong1 1.0	tang1 tiong1
tshit4-phun3-peh4-phun3 1.0	tshit4 phun3 peh4 phun3
sann1-too3-si3-too3 1.0	sann1 too3 si3 too3
goo7-tshai2-sik4--e5 1.0	goo7 tshai2 sik4 e5
hue1-pa1-li1-niau1 1.0	hue1 pa1 li1 niau1
khoo2-khoo2 1.0	khoo2 khoo2
ai1-kiu5 1.0	ai1 kiu5
thian1-liong5 1.0	thian1 liong5
sng2-mia7-mia7 1.0	sng2 mia7 mia7
sng2-tng7--lang5 1.0	sng2 tng7 lang5
ok4-tok8-poo7 1.0	ok4 tok8 poo7
sit4-tik4-tai7 1.0	sit4 tik4 tai7
hiu1-huah4 1.0	hiu1 huah4
thiau1-i3-koo3 1.0	thiau1 i3 koo3
tsuan5-sin1 1.0	tsuan5 sin1
jiah4 1.0	jiah4
peh8--e5 1.0	peh8 e5
loo7-tshut4 1.0	loo7 tshut4
ka̋ng1 1.0	ka̋ng1
kan1-hiong5-tshio3 1.0	kan1 hiong5 tshio3
kho2-lian5-tai7--ah4 1.0	kho2 lian5 tai7 ah4
kho2-lian5-tai7 1.0	kho2 lian5 tai7
too3 1.0	too3
sann1-a2-iunn7 1.0	sann1 a2 iunn7
siong1-sim1 1.0	siong1 sim1
hian7 1.0	hian7
khut4 1.0	khut4
tso5-a2 1.0	tso5 a2
tap4 1.0	tap4
khuainn2 1.0	khuainn2
siu7-khi3 1.0	siu7 khi3
tan3 1.0	tan3
pun3-so3-thang2--lin2 1.0	pun3 so3 thang2 lin2
thiong3-kah4 1.0	thiong3 kah4
be7-tiau5 1.0	be7 tiau5
sui2-khui3--e5 1.0	sui2 khui3 e5
iong7-liau2 1.0	iong7 liau2
bai2 1.0	bai2
tshu2 1.0	tshu2
e5--lah4--hooh4 1.0	e5 lah4 hooh4
sua3--loh8 1.0	sua3 loh8
iu7 1.0	iu7
lak8--khi2-lai5 1.0	lak8 khi2 lai5
bin7-a2 1.0	bin7 a2
tsiau5 1.0	tsiau5
lik4-sik4 1.0	lik4 sik4
khi3-liau2-liau2--ah4 1.0	khi3 liau2 liau2 ah4
the3-sik4 1.0	the3 sik4
the3 1.0	the3
be7-hau3-koo1-tsit4 1.0	be7 hau3 koo1 tsit4
bo5--khi3--ah4 1.0	bo5 khi3 ah4
pun3-so3-thang2--li2 1.0	pun3 so3 thang2 li2
kan1-tshio3-siann1 1.0	kan1 tshio3 siann1
tsiau2-kian7--leh4 1.0	tsiau2 kian7 leh4
hian7-tsu2-si5 1.0	hian7 tsu2 si5
sng1-thiann3 1.0	sng1 thiann3
tai7-khai3 1.0	tai7 khai3
phe5-bah4 1.0	phe5 bah4
peh8-phu2-peh8-phu2 1.0	peh8 phu2 peh8 phu2
tsit8-si1-a2 1.0	tsit8 si1 a2
khui3-lat8 1.0	khui3 lat8
khia7 1.0	khia7
